2918,παρεσχηματισθη
2801,ουχι
3801,υπερηφανως
1649,ετεραν
3695,τολμησαντος
3201,προθυμιαν
2311,λεκτον
2427,μερει
3243,προστεθειμενον
2939,παροξυνεται
2656,οικτον
1380,εμβολην
3128,πολις
1439,ενιοι
323,αλλοφυλους
1005,διαπορευσιμον
3656,τετιμημενω
2366,μακεδονιας
2540,μυκον
2379,μαχης
1243,ειρηκε
3130,πολλαι
3020,περισση
1480,επαγαγοι
2891,παρασχηματιζοντες
2751,ορθρον
3382,σπευδουσα
3925,φθονησαι
3304,ραβδους
45,perspersafcAristonicus
1402,εμφασιν
954,δεσμον
1334,ελασσους
3115,πολεμικη
3975,φυγην
662,ασητα
4041,χωραν
3973,φυγειν
3366,σκηπτρον
1039,διελθων
808,βροντην
2149,καυχησασθαι
442,ανηρεθη
2489,μηνιγγα
976,δημος
2281,λαβομενος
1075,διωξιν
2685,ομηρικον
376,αναιρουντα
684,ατενιση
3057,πλειονα
431,ανειληφεναι
3054,πλατης
862,γιγαντομαχια
3202,προθυμοι
870,γινωσκειν
2834,παντοιων
2666,οκτω
1733,εφικνεισθαι
4023,χρειωδεσι
304,αλαζονευεται
476,ανωτερω
629,αριστοι
2887,παραπλησιον
2118,κατασκοπην
3776,υδατος
1030,διδοντος
706,αφαιρεσεως
1104,δυναιτο
2761,ορμην
2303,λεγοντος
2109,καταπεπληχθε
3407,στικτεον
288,ακραις
4047,ψιλουν
1993,ιπποι
2305,λεγουσι
1805,ηναντιωται
2780,ουδεπω
2217,κοινοποιειται
1000,διανοιαν
3075,πληθυντικον
3983,φυλαξει
1570,επισπευδουσα
2094,καρπω
2808,οχηματα
3585,ταξεες
2139,κατοικουμεν
445,ανθρωπινον
835,γενικης
1376,ελπιδος
3962,φρονησις
727,αψυχων
2141,κατορθωμα
1819,ηνιοχω
2748,ορθης
49,perspersagbHector
552,αποδοσις
2635,οδυσσειαι
3306,ραψωδιαν
3891,φαντασιαν
2638,οια
1723,ευχομενος
3219,προσαναβαινοντος
2534,μουσικος
1466,εξηγησιν
3371,σκυθρωποτητος
3299,πυρα
1549,επικουροις
264,αιχμαλωτος
3161,πραγμα
984,διαθεσεως
221,αιετου
153,αγαθος
579,αποπληρουν
590,αποτροπην
1370,ελληνων
619,αριθμον
3878,φαινονται
3081,πλησιαζουσιν
2185,κεχρησθαι
1089,δοριον
3951,φονον
2370,μαλλιον
1945,θυειν
429,ανδρων
1458,εξεθετο
2084,καλυπτειν
149,αβουλω
439,ανεχουσων
1729,εφελκεται
2087,καλως
2954,πατρι
2412,μελλον
2211,κλητικην
210,αθλων
1635,εστιξαμεν
2906,παρεικαζει
2057,καιω
1726,εφαμεν
2810,οχυρον
789,βοσκηματων
2710,ονετωρ
1890,θεος
3632,τελειας
1405,εναντια
2501,μιαν
1596,επιφερομενω
175,αγοραν
2517,μνησθεις
2031,καζει
1278,εκατερου
2276,κωλυσαι
3251,προσφωνησις
543,απλουστερον
2169,κεντρον
3831,υπομνησιν
436,ανεμου
793,βουλεται
1574,επιστρεφων
942,δενος
3210,προλιπουσαι
216,αιδεσιμον
3987,φυσεως
3611,ταχος
147,αβεβαιος
1123,δυσι
1186,εδουσι
2864,παραινεσεσιν
829,γενει
1504,επεκαμφθη
1568,επισκωπτεσθαι
1777,ηθετητο
3693,τοιςεξης
2955,πατρονυμικον
2497,μητε
2017,ιστοριαν
3851,υποφαινεται
2602,νομος
2215,κοινην
3991,φωνη
2066,κακοπαθουσιν
950,δεσ
3031,πετειαι
2606,νοσους
3165,πραγματος
2363,μαθηματα
123,perspersfjcPodargus
1977,ιερος
3105,ποιοι
3804,υπερμαχουντων
1497,επαρη
3138,πολυλαλον
740,βαρβαροθεν
581,αποσιωπησις
2683,ομηρικη
1716,ευφυα
658,αρχοντα
532,απεχυρoσθαι
1350,ελθων
3665,τηρωθηναι
3517,συνθεσεις
1132,δυσωδια
3242,προστασσει
4069,ωνειδισεν
2958,παυσιν
771,βιαι
2568,νευματι
1989,ιππηες
3344,σημαινομενον
3307,ρειθρω
3136,πολλου
2523,μονομαχησαι
2382,μεγ
407,αναστηναι
2496,μηστωρε
2468,μετετεωρω
874,γνησιοις
2585,νικαν
2889,παρασκευαζουσι
2268,κυριον
2855,παραδοξω
3641,τελευταιαν
817,γεγενησθαι
3144,πορειαν
2112,καταπληξιν
138,perspersihPtolemy
3447,συμβαινει
703,αυτουργειν
292,ακροατην
2717,οντι
692,ατυωουν
2330,ληπτεον
1112,δυνανται
3933,φιλια
3697,τολμωσι
1770,ηδυνηθη
2244,κρατουν
1518,επεται
1156,εγκλητικη
3895,φαυλιζει
1962,ιδης
2538,μυθον
2194,κηρας
3438,συγχωρει
1016,διαστρεψη
1913,θηρευτικην
12,\
2642,οιεται
1601,εποιησε
626,αριστερος
364,αναγκη
1180,εδεησε
623,αριστεια
1388,εμπεδος
2460,μεταφορας
678,αστρολογος
262,αιφνιδιως
2546,μωνυχας
92,perspersdicAeliusHerodianus
3118,πολεμιον
2455,μεταστησαντος
4075,ωριζεν
1843,ητταται
3359,σιωπη
1902,θετιδι
2852,παραγων
1828,ηρκεσεν
791,βουλεο
3729,τραχυ
85,perspersdHesiod
2067,κακοπραγουντας
2629,οβριμος
3781,υλη
1377,ελπιζει
181,αγωνι
1028,διδασκομεθα
1773,ηεροεις
1071,διωκομενος
1422,ενεγκειν
3543,συστελλων
458,αντεσχον
3684,τοιαυτα
1675,ευεργετουμενη
1163,εγκυον
1476,εξον
3899,φερομεθα
4029,χρηστοτητα
3206,προκαταρξαμενη
233,αιολικω
1709,ευρυοπα
3787,υπαρχοντα
1919,θητα
2619,νωτα
3970,φρονων
