483,διηγησασθαι
1576,σημαναι
122,αθετειται
1830,φαλακρη
58,perspersdHesiod
961,κατασχοι
596,εκδεχονται
615,ελασσονας
1183,νυκτος
1842,φευγοντι
1377,πασι
710,επιθεις
385,γεωργος
1046,λεγουσι
1564,σαφεστεραν
1493,προθεσεως
321,βαθυτατω
1180,νοον
903,ισταμενους
318,αχαιων
1007,κοσμου
1256,ορθρου
87,perspersgfNicanor
317,αχαιοις
248,απεκοψε
1759,τοσουτον
589,εκατερου
202,αναπεμψαντες
924,καθελκυσθηναι
1909,ωρα
455,διακεκομμενον
1040,λεγομενης
160,ακουσας
591,εκατον
289,ασθενες
49,perspersbdcTeucer
1728,τετηρηται
847,ητ
664,ενστασης
693,επεκρατησεν
1384,πεδιου
503,δορατων
1562,ρωμην
632,εμοι
902,ισμεν
631,εμεριμνησεν
995,κληδωνιος
396,γνησιους
1675,συστελλων
581,εκαθεζοντο
131,αιθερα
1600,στιχον
570,ειρημενα
1543,πυλιου
1172,νεωτεροι
1607,στομιον
1135,μιγνυται
563,ειπειν
373,γενικης
53,perspersbhjTheseus
492,διφυα
286,ασητα
1471,πολλων
1618,συλλαμβανει
617,ελαυνοντος
536,εγκοιμηθηναι
975,κειμενον
626,ελληνων
923,καθαρως
1309,παντεσσι
181,αλογα
1529,προφερομενος
594,εκδεξασθαι
1797,υπερβολην
1664,συνταξιν
1476,πορευσομαι
446,δηλων
725,επιστρεφομενον
1403,περιγραφει
919,ιωνικως
642,εναλλαγας
1041,λεγομενοις
1839,φερομεθα
771,ευηθης
56,persperscgTitans
1813,υποστιζεσθαι
797,εχειν
429,δειται
425,δεινοεπες
826,ηλιου
1595,στηναι
220,ανελαμβανον
308,αυτης
1900,ψυχας
60,perspersdfcGlaucus
734,επιφερει
67,persperseidAugeas
1442,πληρες
808,ζυγω
215,ανδρες
1296,οχλω
1123,μηδε
404,γραφει
1743,τοιουτω
905,ιστασθαι
612,εκτραγωδει
1228,ομωνυμως
665,ενταυθα
1381,πατρωνυμικως
1899,ψυχαις
1901,ψυχην
544,εδεξαντο
168,αληθες
431,δεξαιτο
1727,τεταρακται
364,γεγωνεμεν
940,καμπτειν
1177,νοθον
479,διαφορωτατου
1850,φοβον
1393,πεντε
75,perspersfahMedusa
111,αγνωμων
1886,χρονον
1434,πλεονασαν
718,επινον
607,εκουσιως
1469,πολλοις
1591,στενοχωριαν
1673,συντομως
857,θειου
801,εχουσης
517,δυναμις
1027,κωλυεται
1581,σιτου
1113,μεταφρενον
1002,κοινωνουντος
873,θρασυ
66,perspersegfIstros
1391,πεισθεισα
598,εκειθεν
280,αρμοζει
1260,ορμηματα
1109,μεταστησας
1383,πεδιοιο
1429,πλειονα
1435,πληγην
1634,συναντησας
729,επιτροπω
1676,συστολας
754,εστως
920,καθ
656,ενθ
1012,κρεισσων
742,εργατης
374,γενικον
1730,τηλικαυτη
141,αισχυνης
278,αρματα
1831,φαμεν
450,δι
477,διαφερει
1347,παραπλησια
1620,συμβεβηκε
1425,πιπτει
135,αιξε
912,ισχυρον
644,εναντιον
138,αισθεσθαι
555,ειδωλον
655,ενεργουντα
1198,οικον
1140,μοιρας
107,αγετε
1404,περιειλησας
541,εγχωρει
974,καυχωμαι
170,αλλ
1720,τελος
1414,περισσος
238,απαθης
1875,χαριζομενα
812,ζωων
990,κηπω
1544,πυλων
564,ειπεν
1394,πεντηκοντα
609,εκτασεως
1761,τουναντιον
22,perspersaabbEpicharmus
509,δυικη
391,γινεται
1006,κοσμον
1748,τοξειαν
288,ασθενειας
507,δυειν
1207,ολα
1523,προτακτικου
1067,λογον
1284,ουρανωθεν
911,ισχυν
1066,λογοι
1044,λεγονται
1520,προσωπον
1488,προαιρεσιν
522,δυσχερη
400,γουν
113,αδελφην
978,κεκλιται
709,επιεικες
283,αρχας
1617,συλλαβων
1763,τουτεστι
1016,κυβερνητης
309,αυτοις
1706,ταχεια
1159,νασταθμου
55,persperscabMeleager
519,δυναται
265,αποτροπην
1337,παρακειται
1781,τρωσαι
1771,τρεις
703,επεταξεν
1766,τουτους
1912,ωρισμενον
1483,ποτερον
117,αει
136,αιολεις
1252,οργης
1167,νεου
1324,παραγων
1793,υπαρχει
1294,οχανα
1127,μην
1192,οζει
758,ετεον
704,επεχουσαν
1352,παρατασει
996,κληδωνος
557,εικασται
977,κειται
706,επηρμενον
218,ανεγνω
770,ευδιαν
1156,μυρμηκων
28,perspersadePriam
1895,ψιλουν
1917,⁚
1170,νεωλκιας
1631,συναθετειται
1068,λογος
1701,ταυτον
1542,πυλη
1705,ταχα
890,ιμαντας
1345,παραλογον
1597,στιγμαι
776,ευθηνουντα
1321,παραγενομενος
1290,ουτως
1666,συντεθειμενον
1189,ξιφος
84,perspersfheTheia
203,αναρμοστα
353,βραχυ
292,ασταχυς
1623,συμμαχιας
1505,προσεθηκα
232,αντισιγμα
973,καυχησεως
1622,συμβολη
1744,τοιουτων
1834,φαρους
1047,λεγω
1779,τρωεσσιν
240,απαμβλυνει
1218,ολω
147,αιφνιδιον
906,ισταται
1272,ουδεποτε
415,δασμον
1639,συναπτηται
1132,μια
1816,υποστρεφειν
1667,συντεθειται
1887,χρονου
1379,πατρι
1173,νηνεμιην
1051,λεκτον
1729,τεχθεντα
1303,παλαιστης
1871,χαλεπον
1650,συνδεσμου
1205,οις
146,αιτιον
749,εσθιειν
708,επιδεικνυμενος
1507,προσηγορευθη
1463,πολεμου
628,ελπιδοποιουμενος
1862,φυλαξαιτο
1656,συνεχεται
690,επειδη
390,γινεσθαι
380,γενους
513,δυικως
1777,τρωας
424,δειλος
1334,παραιτιος
193,αναγνωστεον
1240,οξυ
1653,συνελαυνομενων
893,ιπποι
226,αντα
928,καθολικωτερον
1129,μηνυσω
1416,περιφρασις
1482,ποτε
488,διοδον
1624,συμφεροντα
1413,περισσον
17,of
271,αρεσκει
1665,συνταξις
1496,προθυμως
335,βασιλευοντος
1086,μαχονται
426,δεινος
1555,ρητεον
577,ειχεν
89,perspershZeus
214,ανδρας
1243,οξυτονητεον
960,καταστημα
894,ιπποις
1866,φωνην
714,επικουροις
48,perspersbbeAeschylus
1525,προτερας
1204,οιονει
493,διχως
1380,πατρονυμικον
1225,ομοιωματικω
552,ειδος
1550,ραδιως
1035,λεγεσθαι
1470,πολλου
1184,νυν
1649,συνδεσμος
1216,ολυμπου
134,αινιττεσθαι
1194,οιδα
689,επαρεπεμψατο
1693,ταρταριζειν
941,καν
1048,λεγων
1514,προστιθεναι
569,ειρηκεν
1660,συνθεσις
473,διαστημα
1440,πληθυντικως
871,θορυβον
1231,ονειδιστικον
253,απηντηκεν
1545,πυρα
1286,ουσα
834,ημυσε
64,perspersePindar
1758,τοπων
1125,μηκος
886,ιθυσε
394,γινωσκειν
763,ετερου
1584,σπανιον
1700,ταυτης
1852,φρασεως
856,θειον
1332,παραιτειται
816,ηδυνηθη
575,εισαγαγων
942,καπι
1220,ομηρικη
1415,περιττος
1734,τιμησας
1615,συλλαβην
410,γραφοντα
1776,τριων
1267,οταν
1472,πολυ
1013,κρειττων
486,διηνεκως
300,αυερυοντα
171,αλλαχου
478,διαφερω
1323,παραγινομενος
1754,τοπον
1485,πραγμα
852,θαλασσα
216,ανδρος
108,αγνισθεις
932,κακεινα
382,γερας
1212,ολος
1645,συνδεδεμενον
124,αθετουμενα
